Run ID,Total Ticks,Timestamp,Red Policy (G1/X1/G2/X2/G3/X3/X4),Blue Policy (G1/X1/G2/X2/G3/X3/X4),Num Ticks
204,123,1513429436648,60,5,80,10,200,10,12,60,5,160,10,600,15,8,123
205,86,1513429436650,60,5,80,10,200,10,12,60,5,160,10,600,15,8,86
206,108,1513429436654,60,5,80,10,200,10,12,60,5,160,10,600,15,8,108
207,86,1513429436656,60,5,80,10,200,10,16,180,10,80,5,200,10,4,86
210,99,1513429436664,60,5,80,10,200,10,16,180,10,80,5,200,10,4,99
211,134,1513429436670,60,5,80,10,200,10,16,180,10,80,5,200,10,4,134
212,123,1513429436671,60,5,80,10,200,10,16,180,10,80,5,200,10,4,123
213,108,1513429436675,60,5,80,10,200,10,16,180,10,80,5,200,10,4,108
216,102,1513429436685,60,5,80,10,200,10,20,120,5,80,10,600,15,20,102
217,108,1513429436689,60,5,80,10,200,10,20,120,5,80,10,600,15,20,108
218,111,1513429436694,60,5,80,10,200,10,20,120,5,80,10,600,15,20,111
219,131,1513429436696,60,5,80,10,200,10,20,120,5,80,10,600,15,20,131
221,142,1513429436703,60,5,80,10,200,10,20,120,5,80,10,600,15,20,142
222,118,1513429436706,60,5,80,10,200,10,20,120,5,80,10,600,15,20,118
223,99,1513429436708,60,5,80,10,200,10,20,120,5,80,10,600,15,20,99
224,144,1513429436714,60,5,80,10,200,10,20,120,5,80,10,600,15,20,144
226,102,1513429436719,60,5,80,10,200,15,4,60,15,160,5,400,10,4,102
227,122,1513429436724,60,5,80,10,200,15,4,60,15,160,5,400,10,4,122
228,112,1513429436727,60,5,80,10,200,15,4,60,15,160,5,400,10,4,112
229,126,1513429436730,60,5,80,10,200,15,4,60,15,160,5,400,10,4,126
230,109,1513429436735,60,5,80,10,200,15,4,60,15,160,5,400,10,4,109
231,107,1513429436736,60,5,80,10,200,15,4,60,15,160,5,400,10,4,107
232,86,1513429436737,60,5,80,10,200,15,4,60,15,160,5,400,10,4,86
233,86,1513429436740,60,5,80,10,200,15,4,60,15,160,5,400,10,4,86
234,101,1513429436741,60,5,80,10,200,15,8,60,5,240,15,400,10,4,101
235,107,1513429436742,60,5,80,10,200,15,8,60,5,240,15,400,10,4,107
236,101,1513429436744,60,5,80,10,200,15,8,60,5,240,15,400,10,4,101
237,104,1513429436748,60,5,80,10,200,15,8,60,5,240,15,400,10,4,104
238,112,1513429436752,60,5,80,10,200,15,8,60,5,240,15,400,10,4,112
239,100,1513429436755,60,5,80,10,200,15,8,60,5,240,15,400,10,4,100
240,92,1513429436758,60,5,80,10,200,15,8,60,5,240,15,400,10,4,92
241,90,1513429436761,60,5,80,10,200,15,8,60,5,240,15,400,10,4,90
242,95,1513429436764,60,5,80,10,200,15,8,60,5,240,15,400,10,4,95
243,98,1513429436767,60,5,80,10,200,15,12,60,10,160,10,400,10,20,98
244,105,1513429436771,60,5,80,10,200,15,12,60,10,160,10,400,10,20,105
245,110,1513429436774,60,5,80,10,200,15,12,60,10,160,10,400,10,20,110
246,93,1513429436776,60,5,80,10,200,15,12,60,10,160,10,400,10,20,93
248,114,1513429436783,60,5,80,10,200,15,12,60,10,160,10,400,10,20,114
249,120,1513429436785,60,5,80,10,200,15,12,60,10,160,10,400,10,20,120
250,97,1513429436786,60,5,80,10,200,15,12,60,10,160,10,400,10,20,97
251,89,1513429436788,60,5,80,10,200,15,12,60,10,160,10,400,10,20,89
252,112,1513429436792,60,5,80,10,200,15,16,180,15,80,10,200,15,20,112
254,85,1513429436809,60,5,80,10,200,15,16,180,15,80,10,200,15,20,85
255,95,1513429436812,60,5,80,10,200,15,16,180,15,80,10,200,15,20,95
256,94,1513429436816,60,5,80,10,200,15,16,180,15,80,10,200,15,20,94
257,117,1513429436818,60,5,80,10,200,15,16,180,15,80,10,200,15,20,117
259,107,1513429436825,60,5,80,10,200,15,16,180,15,80,10,200,15,20,107
260,112,1513429436829,60,5,80,10,200,15,16,180,15,80,10,200,15,20,112
261,104,1513429436833,60,5,80,10,200,15,20,180,5,80,10,200,15,12,104
262,124,1513429436835,60,5,80,10,200,15,20,180,5,80,10,200,15,12,124
263,104,1513429436838,60,5,80,10,200,15,20,180,5,80,10,200,15,12,104
265,110,1513429436841,60,5,80,10,200,15,20,180,5,80,10,200,15,12,110
266,96,1513429436842,60,5,80,10,200,15,20,180,5,80,10,200,15,12,96
267,86,1513429436844,60,5,80,10,200,15,20,180,5,80,10,200,15,12,86
268,125,1513429436846,60,5,80,10,200,15,20,180,5,80,10,200,15,12,125
269,112,1513429436847,60,5,80,10,200,15,20,180,5,80,10,200,15,12,112
270,87,1513429436849,60,5,80,15,200,5,4,180,5,80,10,200,5,20,87
271,88,1513429436855,60,5,80,15,200,5,4,180,5,80,10,200,5,20,88
272,100,1513429436857,60,5,80,15,200,5,4,180,5,80,10,200,5,20,100
273,84,1513429436859,60,5,80,15,200,5,4,180,5,80,10,200,5,20,84
274,102,1513429436860,60,5,80,15,200,5,4,180,5,80,10,200,5,20,102
275,79,1513429436861,60,5,80,15,200,5,4,180,5,80,10,200,5,20,79
276,77,1513429436862,60,5,80,15,200,5,4,180,5,80,10,200,5,20,77
277,93,1513429436865,60,5,80,15,200,5,4,180,5,80,10,200,5,20,93
279,86,1513429436871,60,5,80,15,200,5,8,180,15,240,15,400,15,20,86
280,104,1513429436874,60,5,80,15,200,5,8,180,15,240,15,400,15,20,104
281,117,1513429436879,60,5,80,15,200,5,8,180,15,240,15,400,15,20,117
282,93,1513429436881,60,5,80,15,200,5,8,180,15,240,15,400,15,20,93
283,90,1513429436882,60,5,80,15,200,5,8,180,15,240,15,400,15,20,90
284,116,1513429436885,60,5,80,15,200,5,8,180,15,240,15,400,15,20,116
285,84,1513429436887,60,5,80,15,200,5,8,180,15,240,15,400,15,20,84
286,71,1513429436890,60,5,80,15,200,5,8,180,15,240,15,400,15,20,71
287,91,1513429436892,60,5,80,15,200,5,8,180,15,240,15,400,15,20,91
288,90,1513429436893,60,5,80,15,200,5,12,180,10,160,10,400,15,20,90
289,102,1513429436894,60,5,80,15,200,5,12,180,10,160,10,400,15,20,102
290,84,1513429436897,60,5,80,15,200,5,12,180,10,160,10,400,15,20,84
291,82,1513429436899,60,5,80,15,200,5,12,180,10,160,10,400,15,20,82
293,89,1513429436903,60,5,80,15,200,5,12,180,10,160,10,400,15,20,89
294,101,1513429436905,60,5,80,15,200,5,12,180,10,160,10,400,15,20,101
295,84,1513429436907,60,5,80,15,200,5,12,180,10,160,10,400,15,20,84
296,95,1513429436909,60,5,80,15,200,5,12,180,10,160,10,400,15,20,95
297,122,1513429436911,60,5,80,15,200,5,16,60,10,80,10,600,15,20,122
300,100,1513429436916,60,5,80,15,200,5,16,60,10,80,10,600,15,20,100
301,125,1513429436921,60,5,80,15,200,5,16,60,10,80,10,600,15,20,125
302,108,1513429436923,60,5,80,15,200,5,16,60,10,80,10,600,15,20,108
304,115,1513429436928,60,5,80,15,200,5,16,60,10,80,10,600,15,20,115
305,110,1513429436930,60,5,80,15,200,5,16,60,10,80,10,600,15,20,110
306,94,1513429436932,60,5,80,15,200,5,20,120,15,80,15,600,10,12,94
308,84,1513429436936,60,5,80,15,200,5,20,120,15,80,15,600,10,12,84
309,117,1513429436937,60,5,80,15,200,5,20,120,15,80,15,600,10,12,117
310,105,1513429436940,60,5,80,15,200,5,20,120,15,80,15,600,10,12,105
311,90,1513429436942,60,5,80,15,200,5,20,120,15,80,15,600,10,12,90
312,92,1513429436944,60,5,80,15,200,5,20,120,15,80,15,600,10,12,92
313,106,1513429436946,60,5,80,15,200,5,20,120,15,80,15,600,10,12,106
314,70,1513429436948,60,5,80,15,200,5,20,120,15,80,15,600,10,12,70
318,96,1513429436953,60,5,80,15,200,10,4,120,5,240,15,200,15,4,96
319,68,1513429436954,60,5,80,15,200,10,4,120,5,240,15,200,15,4,68
320,92,1513429436957,60,5,80,15,200,10,4,120,5,240,15,200,15,4,92
321,74,1513429436957,60,5,80,15,200,10,4,120,5,240,15,200,15,4,74
322,87,1513429436958,60,5,80,15,200,10,4,120,5,240,15,200,15,4,87
323,91,1513429436960,60,5,80,15,200,10,4,120,5,240,15,200,15,4,91
325,99,1513429436962,60,5,80,15,200,10,8,120,5,240,10,200,15,4,99
327,98,1513429436966,60,5,80,15,200,10,8,120,5,240,10,200,15,4,98
329,92,1513429436970,60,5,80,15,200,10,8,120,5,240,10,200,15,4,92
330,89,1513429436971,60,5,80,15,200,10,8,120,5,240,10,200,15,4,89
332,100,1513429436973,60,5,80,15,200,10,8,120,5,240,10,200,15,4,100
333,114,1513429436974,60,5,80,15,200,10,12,60,15,240,10,600,10,4,114
334,100,1513429436976,60,5,80,15,200,10,12,60,15,240,10,600,10,4,100
335,95,1513429436979,60,5,80,15,200,10,12,60,15,240,10,600,10,4,95
336,93,1513429436980,60,5,80,15,200,10,12,60,15,240,10,600,10,4,93
337,93,1513429436982,60,5,80,15,200,10,12,60,15,240,10,600,10,4,93
338,88,1513429436984,60,5,80,15,200,10,12,60,15,240,10,600,10,4,88
340,122,1513429436988,60,5,80,15,200,10,12,60,15,240,10,600,10,4,122
341,89,1513429436990,60,5,80,15,200,10,12,60,15,240,10,600,10,4,89
342,89,1513429436992,60,5,80,15,200,10,16,60,10,160,10,600,5,20,89
343,141,1513429436993,60,5,80,15,200,10,16,60,10,160,10,600,5,20,141
344,111,1513429436995,60,5,80,15,200,10,16,60,10,160,10,600,5,20,111
345,116,1513429436999,60,5,80,15,200,10,16,60,10,160,10,600,5,20,116
346,100,1513429437003,60,5,80,15,200,10,16,60,10,160,10,600,5,20,100
347,76,1513429437004,60,5,80,15,200,10,16,60,10,160,10,600,5,20,76
348,88,1513429437006,60,5,80,15,200,10,16,60,10,160,10,600,5,20,88
349,96,1513429437016,60,5,80,15,200,10,16,60,10,160,10,600,5,20,96
350,107,1513429437018,60,5,80,15,200,10,16,60,10,160,10,600,5,20,107
352,97,1513429437023,60,5,80,15,200,10,20,120,10,160,15,600,15,12,97
353,96,1513429437027,60,5,80,15,200,10,20,120,10,160,15,600,15,12,96
354,118,1513429437030,60,5,80,15,200,10,20,120,10,160,15,600,15,12,118
355,80,1513429437032,60,5,80,15,200,10,20,120,10,160,15,600,15,12,80
356,80,1513429437034,60,5,80,15,200,10,20,120,10,160,15,600,15,12,80
357,90,1513429437036,60,5,80,15,200,10,20,120,10,160,15,600,15,12,90
358,71,1513429437040,60,5,80,15,200,10,20,120,10,160,15,600,15,12,71
359,95,1513429437043,60,5,80,15,200,10,20,120,10,160,15,600,15,12,95
360,71,1513429437045,60,5,80,15,200,15,4,60,15,240,10,400,5,4,71
361,93,1513429437047,60,5,80,15,200,15,4,60,15,240,10,400,5,4,93
362,91,1513429437049,60,5,80,15,200,15,4,60,15,240,10,400,5,4,91
365,96,1513429437063,60,5,80,15,200,15,4,60,15,240,10,400,5,4,96
366,94,1513429437068,60,5,80,15,200,15,4,60,15,240,10,400,5,4,94
367,90,1513429437075,60,5,80,15,200,15,4,60,15,240,10,400,5,4,90
369,83,1513429437087,60,5,80,15,200,15,8,180,15,160,15,600,5,4,83
370,104,1513429437090,60,5,80,15,200,15,8,180,15,160,15,600,5,4,104
371,118,1513429437091,60,5,80,15,200,15,8,180,15,160,15,600,5,4,118
372,102,1513429437093,60,5,80,15,200,15,8,180,15,160,15,600,5,4,102
374,100,1513429437110,60,5,80,15,200,15,8,180,15,160,15,600,5,4,100
375,82,1513429437112,60,5,80,15,200,15,8,180,15,160,15,600,5,4,82
376,100,1513429437113,60,5,80,15,200,15,8,180,15,160,15,600,5,4,100
377,83,1513429437116,60,5,80,15,200,15,8,180,15,160,15,600,5,4,83
378,92,1513429437120,60,5,80,15,200,15,12,120,5,240,5,600,15,12,92
379,108,1513429437123,60,5,80,15,200,15,12,120,5,240,5,600,15,12,108
380,84,1513429437125,60,5,80,15,200,15,12,120,5,240,5,600,15,12,84
381,100,1513429437127,60,5,80,15,200,15,12,120,5,240,5,600,15,12,100
382,110,1513429437131,60,5,80,15,200,15,12,120,5,240,5,600,15,12,110
383,98,1513429437135,60,5,80,15,200,15,12,120,5,240,5,600,15,12,98
384,109,1513429437138,60,5,80,15,200,15,12,120,5,240,5,600,15,12,109
385,89,1513429437138,60,5,80,15,200,15,12,120,5,240,5,600,15,12,89
386,106,1513429437139,60,5,80,15,200,15,12,120,5,240,5,600,15,12,106
387,72,1513429437140,60,5,80,15,200,15,16,120,5,160,10,400,15,12,72
388,112,1513429437143,60,5,80,15,200,15,16,120,5,160,10,400,15,12,112
389,90,1513429437145,60,5,80,15,200,15,16,120,5,160,10,400,15,12,90
390,91,1513429437146,60,5,80,15,200,15,16,120,5,160,10,400,15,12,91
391,80,1513429437148,60,5,80,15,200,15,16,120,5,160,10,400,15,12,80
392,113,1513429437151,60,5,80,15,200,15,16,120,5,160,10,400,15,12,113
393,89,1513429437151,60,5,80,15,200,15,16,120,5,160,10,400,15,12,89
394,98,1513429437152,60,5,80,15,200,15,16,120,5,160,10,400,15,12,98
395,74,1513429437153,60,5,80,15,200,15,16,120,5,160,10,400,15,12,74
396,99,1513429437155,60,5,80,15,200,15,20,180,10,160,15,600,15,4,99
397,82,1513429437157,60,5,80,15,200,15,20,180,10,160,15,600,15,4,82
398,95,1513429437157,60,5,80,15,200,15,20,180,10,160,15,600,15,4,95
399,105,1513429437159,60,5,80,15,200,15,20,180,10,160,15,600,15,4,105
